UF;Municipio;Registro;Protocolo;COBRADE;Status;Populacao;DH_Mortos;DH_Feridos;DH_Enfermos;DH_Desabrigados;DH_Desalojados;DH_Desaparecidos;DH_Outros_Afetados;DM_Unidades_Habitacionais_Danificadas;DM_Unidades_Habitacionais_Destruidas;DM_Unidades_Habitacionais_Valor;DM_Instalacoes_publicas_de_saude_Danificadas;DM_Instalacoes_publicas_de_saude_Destruidas;DM_Instalacoes_publicas_de_saude_Valor;DM_Instalacoes_publicas_de_ensino_Danificadas;DM_Instalacoes_publicas_de_ensino_Destruidas;DM_Instalacoes_publicas_de_ensino_Valor;DM_Instalacoes_publicas_prestadoras_de_outros_servicos_Danificadas;DM_Instalacoes_publicas_prestadoras_de_outros_servicos_Destruidas;DM_Instalacoes_publicas_prestadoras_de_outros_servicos_Valor;DM_Instalacoes_publicas_de_uso_comunitario_Danificadas;DM_Instalacoes_publicas_de_uso_comunitario_Destruidas;DM_Instalacoes_publicas_de_uso_comunitario_Valor;DM_Obras_de_infraestrutura_publica_Danificadas;DM_Obras_de_infraestrutura_publica_Destruidas;DM_Obras_de_infraestrutura_publica_Valor;DA_Poluicao_ou_contaminacao_da_agua;DA_Poluicao_ou_contaminacao_do_ar;DA_Poluicao_ou_contaminacao_do_solo;DA_Diminuicao_ou_exaurimento_hidrico;DA_Incendios_em_parques_APAs_ou_APPs;PEPL_Assistencia_medica_saude_publica_e_atendimento_de_emergencias_medicas;PEPL_Abastecimento_de_agua_potavel;PEPL_Esgoto_de_aguas_pluviais_e_sistema_de_esgotos_sanitarios;PEPL_Sistema_de_limpeza_urbana_e_de_recolhimento_e_destinacao_do_lixo;PEPL_Sistema_de_desinfestacao_desinfeccao_do_habitat_controle_de_pragas_e_vetores;PEPL_Geracao_e_distribuicao_de_energia_eletrica;PEPL_Telecomunicacoes;PEPL_Transportes_locais_regionais_e_de_longo_curso;PEPL_Distribuicao_de_combustiveis_especialmente_os_de_uso_domestico;PEPL_Seguranca_publica;PEPL_Ensino;PEPR_Agricultura;PEPR_Pecuaria;PEPR_Industria;PEPR_Comercio;PEPR_Servicos
RS;Sobradinho;03/07/2020;RS-F-4320701-15110-20200703;15110 - Doencas infecciosas virais;Reconhecido;14285;0.0;0.0;0.0;0.0;0.0;0.0;14283.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Ronda Alta;02/07/2020;RS-F-4316105-15110-20200702;15110 - Doencas infecciosas virais;Reconhecido;10228;0.0;0.0;6.0;0.0;0.0;0.0;10600.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;55000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Viamao;10/07/2020;RS-F-4323002-13215-20200701;13215 - Tempestade Local/Convectiva - Vendaval;Registro;239234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Capao da Canoa;09/07/2020;RS-F-4304630-13215-20200701;13215 - Tempestade Local/Convectiva - Vendaval;Registro;42047;0.0;0.0;0.0;0.0;0.0;0.0;171.0;57.0;0.0;68400;2.0;0.0;8000;13.0;0.0;128546;2.0;0.0;18500;1.0;0.0;98000;1.0;0.0;7500;;;;;;0;0;0;60000;0;350000;200000;0;0;0;0;0;0;0;0;0
RS;Cachoeira do Sul;09/07/2020;RS-F-4303004-13215-20200701;13215 - Tempestade Local/Convectiva - Vendaval;Registro;83827;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1.0;1.0;1500;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1700
RS;Itati;09/07/2020;RS-F-4310652-13215-20200701;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;2589;0.0;0.0;0.0;0.0;0.0;0.0;400.0;3.0;0.0;9572,4;1.0;0.0;2500;0.0;0.0;0;0.0;0.0;0;1.0;0.0;1240;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;829000;0;0;0;0
RS;Tres Cachoeiras;02/07/2020;RS-F-4321667-13215-20200701;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;10239;0.0;0.0;0.0;0.0;0.0;0.0;5000.0;300.0;10.0;1500000;2.0;0.0;52000;2.0;0.0;412800;1.0;0.0;75000;2.0;0.0;20000;5.0;0.0;15200;;;;;;0;0;0;0;0;0;0;0;0;0;0;19000000;0;0;3000000;0
RS;Morrinhos do Sul;19/08/2020;RS-F-4312443-13215-20200701;13215 - Tempestade Local/Convectiva - Vendaval;Registro;3185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;300.0;0.0;0;0.0;5.0;0;5.0;0.0;0;0.0;0.0;0;6.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Dom Pedro de Alcantara;07/07/2020;RS-F-4306551-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;2550;0.0;0.0;0.0;0.0;0.0;0.0;1862.0;10.0;0.0;32500;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;25267332;0;0;0;0
RS;Eldorado do Sul;03/07/2020;RS-F-4306767-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Registro;34335;0.0;0.0;0.0;0.0;0.0;0.0;120.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Monte Alegre dos Campos;14/07/2020;RS-F-4312377-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Registro;3098;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;0.0;14188,95;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;105000;0;0;0;0
RS;Bom Jesus;01/07/2020;RS-F-4302303-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Registro;11556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;1.0;5000;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;1000;0;10000;0;0;0;0;0;0;0;0;0;0
RS;Sao Jose dos Ausentes;15/07/2020;RS-F-4318622-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Registro;3290;0.0;0.0;0.0;0.0;0.0;0.0;0.0;151.0;0.0;4620,6;0.0;0.0;0;2.0;0.0;61,2;0.0;0.0;0;2.0;0.0;91,8;1.0;0.0;61,2;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Muitos Capoes;03/07/2020;RS-F-4312617-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;2977;0.0;0.0;0.0;0.0;30.0;0.0;3132.0;165.0;1.0;530000;0.0;0.0;0;2.0;0.0;46640;0.0;0.0;0;2.0;0.0;1189028,4;1.0;0.0;40000;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200000;0
RS;Vacaria;01/07/2020;RS-F-4322509-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Registro;61345;0.0;0.0;0.0;0.0;10.0;0.0;150.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Pinhal da Serra;08/07/2020;RS-F-4314464-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Registro;2130;0.0;0.0;0.0;1.0;0.0;0.0;0.0;50.0;1.0;0;1.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Capao Bonito do Sul;02/07/2020;RS-F-4304622-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;1753;0.0;0.0;0.0;0.0;48.0;0.0;484.0;133.0;0.0;231301,8;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;5500.0;0.0;79848,52;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;5200;0;0;0
RS;Lagoa Vermelha;02/07/2020;RS-F-4311304-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;27529;0.0;0.0;0.0;0.0;38.0;0.0;27491.0;207.0;0.0;456990;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;25000;0;4000000;0;0;0;0;0;0;0;0;0;0
RS;Barra do Rio Azul;06/07/2020;RS-F-4301925-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;2003;0.0;0.0;0.0;0.0;0.0;0.0;2003.0;8.0;0.0;33118,67;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;15000;0;50000;0;0;0;0;0;0;0;112000;170000;0;275000;0
RS;Cacique Doble;08/07/2020;RS-F-4303202-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;4865;0.0;0.0;0.0;0.0;22.0;0.0;4843.0;225.0;5.0;1049736,92;2.0;0.0;7178,73;1.0;0.0;4654,45;1.0;0.0;71015,62;0.0;1.0;317190;0.0;0.0;0;;;;;;0;0;0;28500;0;0;0;0;0;0;0;790032;67500;0;796384,18;85000
RS;Barracao;13/07/2020;RS-F-4301800-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Registro;5355;0.0;0.0;0.0;0.0;0.0;0.0;342.0;63.0;0.0;23253;1.0;0.0;163984;0.0;0.0;0;0.0;0.0;0;1.0;0.0;10000;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;201600;0;0;0
RS;Carlos Gomes;07/07/2020;RS-F-4304853-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;1607;0.0;0.0;0.0;0.0;10.0;0.0;1394.0;77.0;0.0;536724,82;0.0;0.0;0;1.0;0.0;17673,72;0.0;0.0;0;1.0;0.0;1869,1;0.0;0.0;0;;;;;;0;0;0;11400;0;0;0;0;0;0;0;451500;141400;0;140000;66098,5
RS;Sao Joao da Urtiga;03/07/2020;RS-F-4318424-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;4726;0.0;1.0;0.0;0.0;2.0;0.0;4723.0;16.0;0.0;118163,81;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;4000;0;0;0;0;0;0;0;0;45000;4330;0;17320
RS;Sananduva;02/07/2020;RS-F-4316600-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Registro;15373;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Paim Filho;13/07/2020;RS-F-4313607-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;4243;0.0;0.0;0.0;0.0;0.0;0.0;4243.0;18.0;0.0;30808,5;0.0;0.0;0;1.0;0.0;1800;1.0;0.0;3464;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;16200;0;0;0;0;0;0;0;25000;42000;0;0;0
RS;Erebango;01/07/2020;RS-F-4306973-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Registro;2970;0.0;0.0;0.0;0.0;0.0;0.0;70.0;15.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;3.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Centenario;09/07/2020;RS-F-4305116-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Registro;2967;0.0;0.0;0.0;0.0;7.0;0.0;300.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;1500;0;0;0;0;0;0;0;0;0;10000;30000;0;0;0
RS;Aurea;07/07/2020;RS-F-4301552-13211-20200630;13211 - Tempestade Local/Convectiva - Tornados;Registro;3665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Aurea;13/07/2020;RS-F-4301552-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;3665;0.0;0.0;0.0;0.0;8.0;0.0;2552.0;226.0;0.0;684460;1.0;0.0;2450;1.0;0.0;13842,3;1.0;0.0;1407,69;0.0;0.0;0;0.0;0.0;0;;;;;;0;4744;0;32100;0;0;0;0;0;0;0;1330000;450000;0;270000;0
RS;Itatiba do Sul;07/07/2020;RS-F-4310702-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;4171;0.0;0.0;0.0;0.0;8.0;0.0;4163.0;38.0;3.0;73472,97;1.0;0.0;1000;1.0;0.0;300;0.0;0.0;0;11.0;0.0;30000;4.0;0.0;35000;;;;;;0;0;0;70400;0;0;0;35000;0;0;0;1543500;122500;0;0;0
RS;Tapejara;09/07/2020;RS-F-4320909-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Registro;19252;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;20000;0.0;0.0;0;2.0;0.0;30000;0.0;0.0;0;0.0;1.0;250000;0.0;0.0;0;;;MAIS DE 20%;;;0;0;0;0;0;0;0;0;0;0;0;1345854;0;0;0;0
RS;Ibiaca;13/07/2020;RS-F-4309803-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Registro;4710;0.0;0.0;0.0;0.0;7.0;0.0;0.0;150.0;1.0;100000;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Irai;02/07/2020;RS-F-4310504-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;8078;0.0;6.0;0.0;2.0;200.0;0.0;4500.0;400.0;0.0;550000;1.0;0.0;1313,5;3.0;0.0;83938,6;0.0;0.0;0;1.0;0.0;10362,8;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;83938,6;0;0;0;0;0
RS;Caicara;01/07/2020;RS-F-4303400-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Registro;5071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Barra do Guarita;01/07/2020;RS-F-4301859-13215-20200630;13215 - Tempestade Local/Convectiva - Vendaval;Registro;3089;0.0;0.0;0.0;0.0;0.0;0.0;90.0;40.0;0.0;28000;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Caxias do Sul;02/07/2020;RS-F-4305108-13215-20200629;13215 - Tempestade Local/Convectiva - Vendaval;Registro;435482;1.0;0.0;0.0;28.0;0.0;0.0;112.0;0.0;0.0;0;1.0;0.0;15000;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Andre da Rocha;29/06/2020;RS-F-4300661-15110-20200629;15110 - Doencas infecciosas virais;Reconhecido;1216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Gentil;14/07/2020;RS-F-4308854-12200-20200629;12200 - Enxurradas;Registro;1677;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Paim Filho;07/07/2020;RS-F-4313607-15110-20200629;15110 - Doencas infecciosas virais;Reconhecido;4243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Tuparendi;29/06/2020;RS-F-4322301-15110-20200626;15110 - Doencas infecciosas virais;Reconhecido;8557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Charrua;07/07/2020;RS-F-4305371-15110-20200625;15110 - Doencas infecciosas virais;Registro;3471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Tapera;25/06/2020;RS-F-4321006-15110-20200625;15110 - Doencas infecciosas virais;Reconhecido;10452;0.0;0.0;0.0;0.0;0.0;0.0;10452.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Sentinela do Sul;24/06/2020;RS-F-4320354-14110-20200623;14110 - Estiagem;Registro;5197;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 5% A 10%;;0;12000;0;0;0;0;0;0;0;0;0;6297945;0;0;0;0
RS;Taquari;22/06/2020;RS-F-4321303-14110-20200619;14110 - Estiagem;Reconhecido;26135;0.0;0.0;0.0;0.0;0.0;0.0;3200.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 10% A 20%;;0;8085;0;0;0;0;0;0;0;0;0;19705202,5;7135830;0;0;0
RS;Viamao;19/06/2020;RS-F-4323002-14110-20200618;14110 - Estiagem;Registro;239234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;ATE 40%;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Coronel Pilar;16/06/2020;RS-F-4305934-14110-20200615;14110 - Estiagem;Reconhecido;1725;0.0;0.0;0.0;0.0;0.0;0.0;1551.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;203074;0;0;0;0;0;0;0;0;0;10311420;770500;0;0;0
RS;Quinze de Novembro;22/06/2020;RS-F-4315354-15110-20200615;15110 - Doencas infecciosas virais;Registro;3653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Sao Joao da Urtiga;10/06/2020;RS-F-4318424-15110-20200610;15110 - Doencas infecciosas virais;Reconhecido;4726;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Monte Alegre dos Campos;10/06/2020;RS-F-4312377-14110-20200609;14110 - Estiagem;Reconhecido;3098;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;56150;0;0;0;0;0;0;0;0;0;25367416;7659180;0;0;0
RS;Porto Xavier;16/07/2020;RS-F-4315107-15110-20200608;15110 - Doencas infecciosas virais;Reconhecido;10560;0.0;0.0;43.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500000;0
RS;Santo Antonio da Patrulha;09/06/2020;RS-F-4317608-14110-20200608;14110 - Estiagem;Reconhecido;39679;0.0;0.0;0.0;0.0;0.0;0.0;210.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 0% A 5%;;0;55823,04;0;0;0;0;0;0;0;0;0;36481469;14194068,4;0;0;0
RS;Cotipora;10/06/2020;RS-F-4305959-14110-20200605;14110 - Estiagem;Reconhecido;3917;0.0;0.0;0.0;0.0;0.0;0.0;1295.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;124500;0;0;0;0;0;0;0;0;0;8130237,5;2860115,1;0;0;0
RS;Rio dos Indios;17/06/2020;RS-F-4315552-14110-20200605;14110 - Estiagem;Registro;3616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 10% A 20%;;0;50000;0;0;0;0;0;0;0;0;0;300000;0;50000;0;0
RS;Gramado;05/06/2020;RS-F-4309100-14110-20200603;14110 - Estiagem;Reconhecido;32300;0.0;0.0;0.0;0.0;0.0;0.0;600.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 0% A 5%;;0;160000;0;0;0;0;0;0;0;0;0;8298150;550000;0;0;0
RS;Sao Vendelino;02/06/2020;RS-F-4319752-14110-20200602;14110 - Estiagem;Registro;1944;0.0;0.0;0.0;0.0;0.0;0.0;300.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;126496,7;0;0;0;0;0;23000;0;0;0;812400;628215;0;0;0
RS;Cacique Doble;03/06/2020;RS-F-4303202-15110-20200602;15110 - Doencas infecciosas virais;Reconhecido;4865;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Encantado;04/06/2020;RS-F-4306809-14110-20200601;14110 - Estiagem;Reconhecido;20514;0.0;0.0;0.0;0.0;0.0;0.0;2631.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;183432,46;0;0;0;0;0;0;0;0;0;2768010;4224000;0;0;0
RS;Sao Pedro da Serra;10/06/2020;RS-F-4319356-15110-20200528;15110 - Doencas infecciosas virais;Reconhecido;3317;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Tres de Maio;28/05/2020;RS-F-4321808-15110-20200528;15110 - Doencas infecciosas virais;Reconhecido;23726;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Entre Rios do Sul;03/06/2020;RS-F-4306957-15110-20200527;15110 - Doencas infecciosas virais;Reconhecido;3080;0.0;0.0;0.0;0.0;0.0;0.0;3080.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RS;Guaiba;29/05/2020;RS-F-4309308-14110-20200527;14110 - Estiagem;Reconhecido;95230;0.0;0.0;0.0;0.0;0.0;0.0;2358.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;ATE 40%;0;0;0;0;0;0;0;0;0;0;0;9439351,7;355470,5;0;0;0
RS;Sao Valerio do Sul;29/05/2020;RS-F-4319737-14110-20200527;14110 - Estiagem;Reconhecido;2647;0.0;0.0;0.0;0.0;0.0;0.0;2647.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;31781;0;0;0;0;0;0;0;0;0;7013023,9;1116300;0;0;0
RS;Sao Vendelino;03/06/2020;RS-F-4319752-14110-20200526;14110 - Estiagem;Reconhecido;1944;0.0;0.0;0.0;0.0;0.0;0.0;300.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;126496,7;0;0;0;0;0;0;0;0;0;812400;628215;0;0;0
RS;Canela;26/05/2020;RS-F-4304408-14110-20200526;14110 - Estiagem;Registro;39238;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;DE 0% A 5%;;0;108625,27;0;0;0;0;0;0;0;0;0;2495672;1049325;0;0;0
RS;Nova Prata;26/05/2020;RS-F-4313300-14110-20200525;14110 - Estiagem;Reconhecido;22830;0.0;0.0;0.0;0.0;0.0;0.0;22830.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;54925,6;0;0;0;0;0;0;0;0;0;13994250;4350000;0;0;0
RS;Bom Principio;10/06/2020;RS-F-4302352-14110-20200525;14110 - Estiagem;Reconhecido;11792;0.0;0.0;0.0;0.0;0.0;0.0;7092.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;;;;MAIS DE 20%;;0;101112,32;0;0;0;0;0;0;0;0;0;3026847;3121800;0;0;0
